-0.475,-0.32538405,0.019741822,0.48,0.39800382,0.5235088,0.5235088,0.40095934
-0.235,-0.1989136,0.019534301,0.48025024,0.39800382,0.5235088,0.9977057,0.40095934
-0.035,-0.20977971,0.03551636,0.48018524,0.5235088,0.9977057,0.6454137,0.38249397
-0.035,-0.25107372,0.05557556,0.47997558,0.9977057,0.6454137,0.41701314,0.42871642
-0.035,-0.26853868,0.077746585,0.47998106,0.6454137,0.41701314,0.465363,0.46716473
0.065,-0.30879772,0.09634094,0.4801062,0.41701314,0.465363,0.29365864,0.45220175
0.065,-0.2972537,0.11359558,0.47999787,0.465363,0.29365864,0.18449126,0.23652422
0.065,-0.29660404,0.12243347,0.47999877,0.29365864,0.18449126,0.24899279,0.19597109
0.065,-0.29634506,0.12807007,0.47999847,0.18449126,0.24899279,0.53949493,0.39355153
0.065,-0.29620868,0.1380066,0.47999847,0.24899279,0.53949493,0.18803482,0.3888781
0.065,-0.2961363,0.14987183,0.47999847,0.53949493,0.18803482,0.19493344,0.3053446
0.065,-0.29609454,0.15577392,0.47999847,0.18803482,0.19493344,0.2013509,0.12697574
0.065,-0.29606614,0.15151063,0.47999847,0.19493344,0.2013509,0.2145818,0.0
0.065,-0.29604223,0.14190368,0.47999847,0.2013509,0.2145818,0.25947604,0.0
0.065,-0.29601833,0.12672119,0.47999817,0.2145818,0.25947604,0.17558806,0.0
0.065,-0.2959922,0.111254886,0.47999817,0.25947604,0.17558806,0.1906651,0.0
0.065,-0.29596287,0.095904544,0.47999817,0.17558806,0.1906651,0.21757,0.0
0.065,-0.29593024,0.08081665,0.47999817,0.1906651,0.21757,0.2467764,0.0
0.065,-0.2958945,0.066036984,0.47999817,0.21757,0.2467764,0.23648839,0.0
0.065,-0.29585627,0.051596068,0.47999817,0.2467764,0.23648839,0.38342866,0.0
0.065,-0.2958162,0.037506104,0.47999817,0.23648839,0.38342866,0.276292,0.0
0.065,-0.295775,0.02376709,0.47999787,0.38342866,0.276292,0.18620913,8.200279e-05
-0.035,-0.2678262,0.009143067,0.47986177,0.276292,0.18620913,0.20426199,0.094172
-0.035,-0.28280166,0.0035095215,0.47999147,0.18620913,0.20426199,0.23988669,0.09409
-0.035,-0.2877394,0.002001953,0.4799939,0.20426199,0.23988669,0.17301574,0.20495701
-0.035,-0.29064557,0.010809327,0.47999543,0.23988669,0.17301574,0.15680535,0.43171868
0.065,-0.33257008,0.031552125,0.4801132,0.17301574,0.15680535,0.19663599,0.3522038
0.065,-0.30726904,0.039593507,0.4800055,0.15680535,0.19663599,0.19479282,0.34508204
0.065,-0.30133787,0.052978516,0.48000243,0.19663599,0.19479282,0.3096011,0.38809192
0.065,-0.29835954,0.0697052,0.48,0.19479282,0.3096011,0.32803708,0.34668076
0.065,-0.29688892,0.079754636,0.47999877,0.3096011,0.32803708,0.37902945,0.38805887
0.065,-0.29616305,0.09377746,0.47999817,0.32803708,0.37902945,0.52938056,0.42630684
0.065,-0.2958023,0.11091614,0.47999787,0.37902945,0.52938056,0.3048793,0.37854144
0.065,-0.29562107,0.12593384,0.47999755,0.52938056,0.3048793,0.24225359,0.33899656
0.065,-0.29552847,0.13924865,0.47999755,0.3048793,0.24225359,0.20263648,0.30197278
0.065,-0.29548028,0.14542237,0.47999755,0.24225359,0.20263648,0.1866346,0.12504092
0.065,-0.29545498,0.14571838,0.47999755,0.20263648,0.1866346,0.17067857,0.0
0.065,-0.295442,0.14082031,0.47999755,0.1866346,0.17067857,0.15436694,0.0
0.065,-0.29543602,0.12661743,0.47999755,0.17067857,0.15436694,0.15414406,0.0
0.065,-0.2954347,0.111630246,0.47999755,0.15436694,0.15414406,0.15467654,0.0
0.065,-0.29543656,0.096566774,0.47999755,0.15414406,0.15467654,0.1590524,0.0
0.065,-0.29544106,0.08165588,0.47999755,0.15467654,0.1590524,0.16356155,0.0
0.065,-0.2954478,0.06699829,0.47999755,0.1590524,0.16356155,0.16232221,0.0
0.065,-0.29545662,0.052645873,0.47999755,0.16356155,0.16232221,0.2911756,0.0
0.065,-0.29546735,0.038623046,0.47999755,0.16232221,0.2911756,0.20806181,0.0
