-0.475,-0.32538405,0.019741822,0.48,0.07109125,0.040810887,0.040810887,0.3725147
-0.335,-0.2416001,0.019656371,0.48010987,0.07109125,0.040810887,0.020764975,0.3725147
-0.235,-0.21999551,0.030264283,0.48008302,0.040810887,0.020764975,0.014183997,0.2510965
-0.235,-0.2425369,0.04218445,0.47998595,0.020764975,0.014183997,0.01997723,0.3292244
-0.035,-0.25299296,0.05736084,0.48022676,0.014183997,0.01997723,0.020522963,0.42125645
0.065,-0.28999156,0.07470703,0.48009673,0.01997723,0.020522963,0.038135365,0.33192104
0.065,-0.2892735,0.08146057,0.47999147,0.020522963,0.038135365,0.06144197,0.13558255
0.065,-0.29276523,0.07980347,0.47999543,0.038135365,0.06144197,0.049744308,0.0
0.065,-0.2945204,0.07111206,0.47999695,0.06144197,0.049744308,0.045425724,0.0
0.065,-0.29534152,0.05783386,0.47999755,0.049744308,0.045425724,0.03832842,0.0
0.065,-0.29572585,0.044052124,0.47999817,0.045425724,0.03832842,0.04463232,0.0
0.065,-0.29590294,0.029949952,0.47999817,0.03832842,0.04463232,0.04041281,0.0
0.065,-0.29598066,0.016049195,0.47999817,0.04463232,0.04041281,0.04699402,0.0
0.065,-0.29600945,0.0024780273,0.47999817,0.04041281,0.04699402,0.058025204,0.0
0.065,-0.2960129,-0.010751342,0.47999817,0.04699402,0.058025204,0.07089083,0.0
-0.135,-0.2580369,-0.023150634,0.4796997,0.058025204,0.07089083,0.0569592,0.0
-0.335,-0.29746938,-0.028710937,0.47967803,0.07089083,0.0569592,0.07080024,0.0
-0.335,-0.2815072,-0.03240051,0.4799826,0.0569592,0.07080024,0.07309223,0.0
-0.335,-0.28225866,-0.035717774,0.47999725,0.07080024,0.07309223,0.067399405,0.0
-0.335,-0.2833541,-0.038842775,0.47999817,0.07309223,0.067399405,0.020919155,0.0
-0.335,-0.2843617,-0.041848756,0.47999817,0.067399405,0.020919155,0.055072173,0.0
-0.335,-0.2852839,-0.043771364,0.47999847,0.020919155,0.055072173,0.044660967,0.16948727
-0.335,-0.2861301,-0.032299805,0.47999847,0.055072173,0.044660967,0.041249253,0.38578752
-0.235,-0.28678867,-0.010592652,0.4801767,0.044660967,0.041249253,0.012386388,0.45060945
-0.035,-0.35459745,0.011657715,0.4802292,0.041249253,0.012386388,0.037612632,0.3138529
0.065,-0.36238027,0.019335937,0.48011476,0.012386388,0.037612632,0.038400847,0.26231924
0.065,-0.32279044,0.025860596,0.4800177,0.037612632,0.038400847,0.034975126,0.4229294
0.065,-0.30932534,0.035876464,0.48000917,0.038400847,0.034975126,0.0320683,0.47021416
0.065,-0.30243897,0.051831055,0.48000336,0.034975126,0.0320683,0.03725344,0.43619645
0.065,-0.2990349,0.06743164,0.48000062,0.0320683,0.03725344,0.03637594,0.34393966
