RAVEN_sample_ID,Time,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__cspturbine__production__electricityBoost,Dispatch__cspturbine__production__heat,Dispatch__solar__production__heat,Dispatch__H_Import__production__heat,Dispatch__TES__level__heat,Dispatch__TES__charge__heat,Dispatch__TES__discharge__heat,Dispatch__grid__production__electricity,Dispatch__gridBoost__production__electricityBoost,Cap_DNI,Price,ProbabilityWeight,PointProbability,prefix
0,0,1,2022,1.0,48.6000003269,1.40000143733,-4.24242859796,0.0,-9.99999090909e-09,245.757571392,-7973.96745473,7978.20988334,-48.6000003269,-1.40000143733,0.0,57.12674,1.0,1.0,1
0,1,1,2022,1.0,48.6000003333,1.40000235318,-4.24243137328,0.0,-9.99999090909e-09,241.515140009,-7973.94823233,7978.19066371,-48.6000003333,-1.40000235318,0.0,59.55021,1.0,1.0,1
0,2,1,2022,1.0,48.6000003253,1.40000131605,-4.24242823046,0.0,-9.99999090909e-09,237.272711768,-7973.97862811,7978.22105635,-48.6000003253,-1.40000131605,0.0,56.5536,1.0,1.0,1
0,3,1,2022,1.0,48.6000003275,1.40169740753,-4.24756790161,0.0,-9.99999090909e-09,233.025143857,-7973.95952077,7978.20708868,-48.6000003275,-1.40169740753,0.0,57.37142,1.0,1.0,1
0,4,1,2022,1.0,48.6000003328,2.88169591511,-8.73241186398,0.0,-9.99999090909e-09,224.292731983,-7971.81397372,7980.5463856,-48.6000003328,-2.88169591511,0.0,59.34718,1.0,1.0,1
0,5,1,2022,1.0,48.6000003622,4.36169502818,-13.2172576611,0.0,-9.99999090909e-09,211.075474312,-7969.77913738,7982.99639505,-48.6000003622,-4.36169502818,0.0,73.45707,1.0,1.0,1
0,6,1,2022,1.0,48.6000003732,5.83999949492,-17.6969681664,0.0,-9.99999090909e-09,193.378506135,-7967.67039328,7985.36736146,-48.6000003732,-5.83999949492,0.0,80.58362,1.0,1.0,1
0,7,1,2022,1.0,48.6000003622,4.36000000729,-13.2121212342,12.4230446091,-9.99999090909e-09,192.5894295,-7975.81237482,7976.60145146,-48.6000003622,-4.36000000729,0.28234193,73.41756,1.0,1.0,1
0,8,1,2022,1.0,48.6000003092,2.88000032483,-8.72727371162,31.4468721711,-9.99999090909e-09,215.30902795,-7987.12357119,7964.40397274,-48.6000003092,-2.88000032483,0.714701643,51.4256,1.0,1.0,1
0,9,1,2022,1.0,48.6000002453,1.40000089657,-4.24242695931,36.3654329441,-9.99999090909e-09,247.432033924,-7991.76404465,7959.64103867,-48.6000002453,-1.40000089657,0.826487114,37.7701,1.0,1.0,1
0,10,1,2022,1.0,48.6000002189,1.40000029742,-4.24242514368,36.7102676794,-9.99999090909e-09,279.89987645,-7992.85366729,7960.38582476,-48.6000002189,-1.40000029742,0.834324267,34.03336,1.0,1.0,1
0,11,1,2022,1.0,48.6000001394,1.40000023189,-4.24242494513,35.4183063143,-9.99999090909e-09,311.075757809,-7992.96412815,7961.78824679,-48.6000001394,-1.40000023189,0.804961509,26.22687,1.0,1.0,1
0,12,1,2022,1.0,48.6000001298,1.40000022747,-4.24242493172,34.0343442043,-9.99999090909e-09,340.867677072,-7992.28434046,7962.4924212,-48.6000001298,-1.40000022747,0.773507825,25.52176,1.0,1.0,1
0,13,1,2022,1.0,48.6000001566,1.40000024172,-4.24242497491,35.2725327284,-9.99999090909e-09,371.897784815,-7992.54892214,7961.51881439,-48.6000001566,-1.40000024172,0.801648473,27.5976,1.0,1.0,1
0,14,1,2022,1.0,48.6000001895,1.4800990523,-4.48514864335,36.5032557285,-9.99999090909e-09,403.91589189,-7992.87126046,7960.85315338,-48.6000001895,-1.4800990523,0.82961945,30.66576,1.0,1.0,1
0,15,1,2022,1.0,48.600000314,2.96009878659,-8.969996323,34.2339159738,-9.99999090909e-09,429.179811531,-7988.25535364,7962.991434,-48.600000314,-2.96009878659,0.778043547,52.84729,1.0,1.0,1
0,16,1,2022,1.0,48.600000372,4.44009858815,-13.4548442065,25.6342241719,-9.99999090909e-09,441.359191486,-7982.66480297,7970.48542302,-48.600000372,-4.44009858815,0.582596008,79.75756,1.0,1.0,1
0,17,1,2022,1.0,48.6000003838,5.92009825282,-17.9396916752,0.0,-9.99999090909e-09,423.419499801,-7969.3318929,7987.27158459,-48.6000003838,-5.92009825282,0.0,88.99185,1.0,1.0,1
0,18,1,2022,1.0,48.6000003838,7.3999997199,-22.4242415755,0.0,-9.99999090909e-09,400.995258216,-7967.25748321,7989.68172479,-48.6000003838,-7.3999997199,0.0,88.99063,1.0,1.0,1
0,19,1,2022,1.0,48.6000003796,7.39999966364,-22.424241405,0.0,-9.99999090909e-09,378.571016801,-7967.29215245,7989.71639386,-48.6000003796,-7.39999966364,0.0,85.43244,1.0,1.0,1
0,20,1,2022,1.0,48.6000003728,7.39999953811,-22.4242410246,0.0,-9.99999090909e-09,356.146775766,-7967.33704972,7989.76129075,-48.6000003728,-7.39999953811,0.0,80.30144,1.0,1.0,1
0,21,1,2022,1.0,48.6000003682,7.39999941346,-22.4242406469,0.0,-9.99999090909e-09,333.722535109,-7967.38216631,7989.80640697,-48.6000003682,-7.39999941346,0.0,77.15872,1.0,1.0,1
0,22,1,2022,1.0,48.600000363,7.39999920635,-22.4242400192,0.0,-9.99999090909e-09,311.29829508,-7967.41788524,7989.84212527,-48.600000363,-7.39999920635,0.0,73.88486,1.0,1.0,1
0,23,1,2022,1.0,48.6000003442,5.92159272986,-17.9442203935,0.0,-9.99999090909e-09,293.354074677,-7969.50356782,7987.44778823,-48.6000003442,-5.92159272986,0.0,64.09682,1.0,1.0,1
0,24,1,2022,1.0,48.600000344,4.44226136205,-13.4613980668,0.0,-9.99999090909e-09,279.8926766,-7971.5704682,7985.03186628,-48.600000344,-4.44226136205,0.0,64.01535,1.0,1.0,1
0,25,1,2022,1.0,48.6000003386,2.96226867548,-8.97657174387,0.0,-9.99999090909e-09,270.916104846,-7973.63254444,7982.60911619,-48.6000003386,-2.96226867548,0.0,61.65566,1.0,1.0,1
0,26,1,2022,1.0,48.6000003377,1.49205149146,-4.52136815592,0.0,-9.99999090909e-09,266.39473668,-7975.71083325,7980.23220142,-48.6000003377,-1.49205149146,0.0,61.31678,1.0,1.0,1
0,27,1,2022,1.0,48.6000003368,2.9720479848,-9.00620601453,0.0,-9.99999090909e-09,257.388530656,-7973.63576364,7982.64196966,-48.6000003368,-2.9720479848,0.0,60.94829,1.0,1.0,1
0,28,1,2022,1.0,48.6000003416,4.45204640996,-13.4910497271,0.0,-9.99999090909e-09,243.897480918,-7971.51482367,7985.00587341,-48.6000003416,-4.45204640996,0.0,62.95105,1.0,1.0,1
0,29,1,2022,1.0,48.6000003588,5.93204513406,-17.9758943456,0.0,-9.99999090909e-09,225.921586563,-7969.29053596,7987.26643031,-48.6000003588,-5.93204513406,0.0,71.46624,1.0,1.0,1
0,30,1,2022,1.0,48.6000003624,5.83591687206,-17.684596582,0.0,-9.99999090909e-09,208.236989971,-7969.27802666,7986.96262325,-48.6000003624,-5.83591687206,0.0,73.52977,1.0,1.0,1
0,31,1,2022,1.0,48.6000003544,4.35591783806,-13.1997510244,0.0,-9.99999090909e-09,195.037238936,-7971.3881432,7984.58789423,-48.6000003544,-4.35591783806,0.0,69.10411,1.0,1.0,1
0,32,1,2022,1.0,48.600000306,2.87591847295,-8.7149044635,31.0007136713,-9.99999090909e-09,217.323048134,-7989.02688313,7966.74107393,-48.600000306,-2.87591847295,0.704561677,50.51637,1.0,1.0,1
0,33,1,2022,1.0,48.6000002453,1.40000032286,-4.24242522077,36.0722000553,-9.99999090909e-09,249.152822959,-7994.21267104,7962.38289621,-48.6000002453,-1.40000032286,0.81982273,37.76998,1.0,1.0,1
0,34,1,2022,1.0,48.6000001918,1.40000025319,-4.24242500966,36.5666866254,-9.99999090909e-09,281.477084564,-7994.52213313,7962.19787153,-48.6000001918,-1.40000025319,0.831061061,30.89922,1.0,1.0,1
0,35,1,2022,1.0,48.6000001394,1.40000021987,-4.24242490871,35.2323273011,-9.99999090909e-09,312.466986947,-7993.8673525,7962.87745012,-48.6000001394,-1.40000021987,0.800734713,26.22508,1.0,1.0,1
0,36,1,2022,1.0,48.6000001175,1.40000020994,-4.24242487859,33.8179290721,-9.99999090909e-09,342.04249113,-7993.30448465,7963.72898047,-48.6000001175,-1.40000020994,0.768589299,24.67197,1.0,1.0,1
0,37,1,2022,1.0,48.6000001279,1.40000021305,-4.24242488803,34.4127023792,-9.99999090909e-09,372.212768611,-7994.13756723,7963.96728975,-48.6000001279,-1.40000021305,0.782106874,25.38616,1.0,1.0,1
0,38,1,2022,1.0,48.6000001772,1.47982510999,-4.48431851513,35.4724050791,-9.99999090909e-09,403.200855165,-7993.89017704,7962.90209048,-48.6000001772,-1.47982510999,0.806191026,29.43688,1.0,1.0,1
0,39,1,2022,1.0,48.6000003073,2.95982487441,-8.96916628608,33.699322938,-9.99999090909e-09,427.931011807,-7989.38979721,7964.65964057,-48.6000003073,-2.95982487441,0.765893705,50.86402,1.0,1.0,1
0,40,1,2022,1.0,48.6000003635,4.43982471192,-13.4540142785,25.1497285247,-9.99999090909e-09,439.626726043,-7983.01032355,7971.31460931,-48.6000003635,-4.43982471192,0.571584743,74.19474,1.0,1.0,1
0,41,1,2022,1.0,48.6000003834,5.91982451506,-17.9388621669,0.0,-9.99999090909e-09,421.687863867,-7969.04441796,7986.98328013,-48.6000003834,-5.91982451506,0.0,88.59984,1.0,1.0,1
0,42,1,2022,1.0,48.6000003803,7.39982407955,-22.423709332,0.0,-9.99999090909e-09,399.264154525,-7966.78621359,7989.20992293,-48.6000003803,-7.39982407955,0.0,85.9904,1.0,1.0,1
0,43,1,2022,1.0,48.6000003786,7.39999960151,-22.4242412167,0.0,-9.99999090909e-09,376.839913298,-7966.79371116,7989.21795238,-48.6000003786,-7.39999960151,0.0,84.67528,1.0,1.0,1
0,44,1,2022,1.0,48.6000003737,7.39999949347,-22.4242408893,0.0,-9.99999090909e-09,354.415672399,-7966.81467533,7989.23891623,-48.6000003737,-7.39999949347,0.0,80.94031,1.0,1.0,1
0,45,1,2022,1.0,48.6000003638,7.39999909476,-22.4242396811,0.0,-9.99999090909e-09,331.991432707,-7966.84656807,7989.27080776,-48.6000003638,-7.39999909476,0.0,74.39512,1.0,1.0,1
0,46,1,2022,1.0,48.6000003543,7.39999785463,-22.4242359231,0.0,-9.99999090909e-09,309.567196774,-7966.86305506,7989.28729099,-48.6000003543,-7.39999785463,0.0,69.03863,1.0,1.0,1
0,47,1,2022,1.0,48.6000003493,7.39999487171,-22.424226884,0.0,-9.99999090909e-09,287.14296988,-7966.87759827,7989.30182517,-48.6000003493,-7.39999487171,0.0,66.49562,1.0,1.0,1
0,48,1,2022,1.0,48.6000003459,6.73087787083,-20.3965996086,0.0,-9.99999090909e-09,266.746370262,-7967.90346158,7988.3000612,-48.6000003459,-6.73087787083,0.0,64.8736,1.0,1.0,1
0,49,1,2022,1.0,48.6000003443,5.25532838263,-15.9252375231,0.0,-9.99999090909e-09,250.821132729,-7970.14271194,7986.06794948,-48.6000003443,-5.25532838263,0.0,64.17055,1.0,1.0,1
0,50,1,2022,1.0,48.6000003435,3.77664999082,-11.4443939116,0.0,-9.99999090909e-09,239.376738807,-7972.38271149,7983.82710541,-48.6000003435,-3.77664999082,0.0,63.81596,1.0,1.0,1
0,51,1,2022,1.0,48.6000003423,4.69358453033,-14.2229834252,0.0,-9.99999090909e-09,225.153755372,-7970.9971583,7985.22014173,-48.6000003423,-4.69358453033,0.0,63.26414,1.0,1.0,1
0,52,1,2022,1.0,48.6000003468,6.16999223397,-18.6969461635,0.0,-9.99999090909e-09,206.456809198,-7968.76837045,7987.46531662,-48.6000003468,-6.16999223397,0.0,65.29651,1.0,1.0,1
0,53,1,2022,1.0,48.6000003662,7.39999929205,-22.424240279,0.0,-9.99999090909e-09,184.032568909,-7966.9111989,7989.33543919,-48.6000003662,-7.39999929205,0.0,75.91069,1.0,1.0,1
0,54,1,2022,1.0,48.6000003955,7.39999982217,-22.4242418854,0.0,-9.99999090909e-09,161.608327014,-7966.90586535,7989.33010724,-48.6000003955,-7.39999982217,0.0,100.42028,1.0,1.0,1
0,55,1,2022,1.0,48.6000003915,7.39999907634,-22.4242396253,0.0,-9.99999090909e-09,139.184087379,-7966.89883098,7989.32307062,-48.6000003915,-7.39999907634,0.0,96.24013,1.0,1.0,1
0,56,1,2022,1.0,48.6000003589,5.91999945936,-17.9393923011,6.90213628813,-9.99999090909e-09,128.146831356,-7972.23167665,7983.26893268,-48.6000003589,-5.91999945936,0.156866742,71.53217,1.0,1.0,1
0,57,1,2022,1.0,48.6000003334,4.43999974607,-13.4545446851,25.4916515497,-9.99999090909e-09,140.18393821,-7983.49467304,7971.45756619,-48.6000003334,-4.43999974607,0.579355721,59.58517,1.0,1.0,1
0,58,1,2022,1.0,48.6000003129,2.96000008708,-8.96969723357,37.1235139297,-9.99999090909e-09,168.337754897,-7991.45181429,7963.2979976,-48.6000003129,-2.96000008708,0.843716227,52.50901,1.0,1.0,1
0,59,1,2022,1.0,48.6000003048,1.48000072551,-4.48485068336,35.7293991275,-9.99999090909e-09,199.582303331,-7992.43899861,7961.19445018,-48.6000003048,-1.48000072551,0.8120318,50.18051,1.0,1.0,1
0,60,1,2022,1.0,48.6000003012,1.40000059794,-4.24242605438,34.3228012171,-9.99999090909e-09,229.662678484,-7991.40824069,7961.32786553,-48.6000003012,-1.40000059794,0.780063666,49.1969,1.0,1.0,1
0,61,1,2022,1.0,48.6000002969,1.48000169386,-4.48485361775,7.99112846552,-9.99999090909e-09,233.168953321,-7979.49370676,7975.98743192,-48.6000002969,-1.48000169386,0.181616564,48.0725,1.0,1.0,1
0,62,1,2022,1.0,48.6000003044,2.96000113817,-8.96970041869,11.1875345452,-9.99999090909e-09,235.386787438,-7978.94683075,7976.72899664,-48.6000003044,-2.96000113817,0.254262156,50.0595,1.0,1.0,1
0,63,1,2022,1.0,48.6000003307,4.4400008483,-13.4545480252,0.90064209101,-9.99999090909e-09,222.832881494,-7971.86246374,7984.41636968,-48.6000003307,-4.4400008483,0.020469148,58.54354,1.0,1.0,1
0,64,1,2022,1.0,48.6000003818,5.92000060494,-17.9393957725,0.0880896907095,-9.99999090909e-09,204.981575402,-7969.24426045,7987.09556654,-48.6000003818,-5.92000060494,0.002002048,87.2693,1.0,1.0,1
0,65,1,2022,1.0,48.6000004078,7.3999998505,-22.4242419712,0.0,-9.99999090909e-09,182.557333421,-7966.97253271,7989.39677469,-48.6000004078,-7.3999998505,0.0,116.32134,1.0,1.0,1
0,66,1,2022,1.0,48.6000003988,7.39999984924,-22.4242419674,0.0,-9.99999090909e-09,160.133091443,-7966.9702061,7989.39444807,-48.6000003988,-7.39999984924,0.0,104.23151,1.0,1.0,1
0,67,1,2022,1.0,48.6000003903,7.39999978318,-22.4242417672,0.0,-9.99999090909e-09,137.708849666,-7966.97526786,7989.39950964,-48.6000003903,-7.39999978318,0.0,94.99916,1.0,1.0,1
0,68,1,2022,1.0,48.6000003805,7.39999966954,-22.4242414229,0.0,-9.99999090909e-09,115.284608233,-7966.98387143,7989.40811287,-48.6000003805,-7.39999966954,0.0,86.17352,1.0,1.0,1
0,69,1,2022,1.0,48.6000003658,7.32153985115,-22.1864843974,0.0,-9.99999090909e-09,93.0981238258,-7967.11213033,7989.29861473,-48.6000003658,-7.32153985115,0.0,75.63568,1.0,1.0,1
0,70,1,2022,1.0,48.6000003611,5.84154059357,-17.7016381623,0.0,-9.99999090909e-09,75.3964856534,-7969.31695339,7987.01859157,-48.6000003611,-5.84154059357,0.0,72.81057,1.0,1.0,1
0,71,1,2022,1.0,48.6000003471,4.36154100722,-13.216790931,0.0,-9.99999090909e-09,62.1796947125,-7971.54603628,7984.76282722,-48.6000003471,-4.36154100722,0.0,65.46867,1.0,1.0,1
0,72,1,2022,1.0,48.6000003148,2.88154138573,-8.73194359311,0.0,-9.99999090909e-09,53.4477511094,-7973.754509,7982.4864526,-48.6000003148,-2.88154138573,0.0,53.09766,1.0,1.0,1
0,73,1,2022,1.0,48.6000003074,1.40154208943,-4.2470972407,0.0,-9.99999090909e-09,49.2006538587,-7975.94337266,7980.19046991,-48.6000003074,-1.40154208943,0.0,50.89428,1.0,1.0,1
0,74,1,2022,1.0,48.6000003056,1.40000067549,-4.24242628938,0.0,-9.99999090909e-09,44.9582275593,-7975.93605696,7980.17848325,-48.6000003056,-1.40000067549,0.0,50.39583,1.0,1.0,1
0,75,1,2022,1.0,48.6000003039,1.40000065226,-4.24242621897,0.0,-9.99999090909e-09,40.7158013303,-7975.92011691,7980.16254313,-48.6000003039,-1.40000065226,0.0,49.9353,1.0,1.0,1
0,76,1,2022,1.0,48.6000003067,1.40118078549,-4.24600238028,0.0,-9.99999090909e-09,36.46979894,-7975.90301618,7980.14901857,-48.6000003067,-1.40118078549,0.0,50.71179,1.0,1.0,1
0,77,1,2022,1.0,48.6000003309,2.88118009623,-8.73084877646,0.0,-9.99999090909e-09,27.7389501536,-7973.77139916,7982.50224794,-48.6000003309,-2.88118009623,0.0,58.61749,1.0,1.0,1
0,78,1,2022,1.0,48.6000003745,4.36117960335,-13.2156957677,0.0,-9.99999090909e-09,14.5232543759,-7971.646136,7984.86183177,-48.6000003745,-4.36117960335,0.0,81.49948,1.0,1.0,1
0,79,1,2022,1.0,48.6000003688,4.79267094044,-14.5232452741,0.0,-9.99999090909e-09,9.09180525322e-06,-7970.89386841,7985.41711369,-48.6000003688,-4.79267094044,0.0,77.56713,1.0,1.0,1
0,80,1,2022,1.0,48.6000003285,3.31267156583,-10.0383986843,28.4240007963,-9.99999090909e-09,18.3856111938,-7987.11591231,7968.73031021,-48.6000003285,-3.31267156583,0.646000022,57.70217,1.0,1.0,1
0,81,1,2022,1.0,48.6000002999,1.83267233846,-5.5535525408,34.1081394456,-9.99999090909e-09,46.9401980886,-7992.67228595,7964.11769905,-48.6000002999,-1.83267233846,0.77518499,48.85706,1.0,1.0,1
0,82,1,2022,1.0,48.6000002763,1.40000051187,-4.24242579356,35.1686255653,-9.99999090909e-09,77.8663978504,-7993.90530501,7962.97910525,-48.6000002763,-1.40000051187,0.799286947,43.35258,1.0,1.0,1
0,83,1,2022,1.0,48.6000002481,1.4000003895,-4.24242542272,34.0047494785,-9.99999090909e-09,107.628721896,-7993.32021014,7963.5578861,-48.6000002481,-1.4000003895,0.772835218,38.2116,1.0,1.0,1
0,84,1,2022,1.0,48.6000002463,1.40000038279,-4.24242540239,13.0497906738,-9.99999090909e-09,116.436087158,-7982.31955184,7973.51218658,-48.6000002463,-1.40000038279,0.296586159,37.93029,1.0,1.0,1
0,85,1,2022,1.0,48.6000002515,1.47982738066,-4.48432539593,32.6302967387,-9.99999090909e-09,144.58205849,-7993.07664318,7964.93067184,-48.6000002515,-1.47982738066,0.741597656,38.76708,1.0,1.0,1
0,86,1,2022,1.0,48.6000002687,2.95982698845,-8.96917269228,33.4555849473,-9.99999090909e-09,169.068470735,-7990.04051084,7965.5540986,-48.6000002687,-2.95982698845,0.760354206,41.82833,1.0,1.0,1
0,87,1,2022,1.0,48.6000003234,4.43982678494,-13.4540205604,31.3645381662,-9.99999090909e-09,186.978988331,-7985.75757882,7967.84706122,-48.6000003234,-4.43982678494,0.712830416,55.8933,1.0,1.0,1
0,88,1,2022,1.0,48.600000369,5.91982660574,-17.9388685023,22.2427545904,-9.99999090909e-09,191.282874409,-7979.28825878,7974.9843727,-48.600000369,-5.91982660574,0.505517155,77.68239,1.0,1.0,1
0,89,1,2022,1.0,48.6000003862,7.39982631952,-22.4237161197,0.0,-9.99999090909e-09,168.85915828,-7966.80459062,7989.22830675,-48.6000003862,-7.39982631952,0.0,91.12842,1.0,1.0,1
0,90,1,2022,1.0,48.6000003795,7.39999970815,-22.4242415398,0.0,-9.99999090909e-09,146.43491673,-7966.83197181,7989.25621335,-48.6000003795,-7.39999970815,0.0,85.34998,1.0,1.0,1
0,91,1,2022,1.0,48.6000003709,7.39999958775,-22.424241175,0.0,-9.99999090909e-09,124.010675545,-7966.84900926,7989.27325045,-48.6000003709,-7.39999958775,0.0,78.98459,1.0,1.0,1
0,92,1,2022,1.0,48.6000003683,7.39999954424,-22.4242410431,0.0,-9.99999090909e-09,101.586434492,-7966.89727032,7989.32151137,-48.6000003683,-7.39999954424,0.0,77.23574,1.0,1.0,1
0,93,1,2022,1.0,48.600000354,5.92439472393,-17.9527112846,0.0,-9.99999090909e-09,83.633723197,-7969.15321325,7987.10592455,-48.600000354,-5.92439472393,0.0,68.84877,1.0,1.0,1
0,94,1,2022,1.0,48.6000003354,4.4443957048,-13.4678657721,0.0,-9.99999090909e-09,70.1658574148,-7971.39790038,7984.86576616,-48.6000003354,-4.4443957048,0.0,60.37552,1.0,1.0,1
0,95,1,2022,1.0,48.6000003287,2.96439660434,-8.98302001316,0.0,-9.99999090909e-09,61.1828373917,-7973.62449386,7982.60751388,-48.6000003287,-2.96439660434,0.0,57.79799,1.0,1.0,1
0,96,1,2022,1.0,48.6000003081,1.48439768629,-4.49817480695,0.0,-9.99999090909e-09,56.6846625747,-7975.83366172,7980.33183654,-48.6000003081,-1.48439768629,0.0,51.09624,1.0,1.0,1
0,97,1,2022,1.0,48.6000002991,1.40000082133,-4.2424267313,0.0,-9.99999090909e-09,52.4422358334,-7975.95078309,7980.19320983,-48.6000002991,-1.40000082133,0.0,48.63166,1.0,1.0,1
0,98,1,2022,1.0,48.6000002952,1.4000007532,-4.24242652486,0.0,-9.99999090909e-09,48.1998092986,-7975.94466577,7980.18709231,-48.6000002952,-1.4000007532,0.0,47.657,1.0,1.0,1
0,99,1,2022,1.0,48.6000002927,1.40000071439,-4.24242640724,0.0,-9.99999090909e-09,43.9573828813,-7975.93735413,7980.17978055,-48.6000002927,-1.40000071439,0.0,47.025,1.0,1.0,1
0,100,1,2022,1.0,48.6000002945,1.40854136679,-4.26830717208,0.0,-9.99999090909e-09,39.6890756992,-7975.92305385,7980.19136103,-48.6000002945,-1.40854136679,0.0,47.47207,1.0,1.0,1
0,101,1,2022,1.0,48.6000003209,2.88854062942,-8.75315342247,0.0,-9.99999090909e-09,30.9359222668,-7973.74165812,7982.49481155,-48.6000003209,-2.88854062942,0.0,55.04952,1.0,1.0,1
0,102,1,2022,1.0,48.6000003665,4.36854009567,-13.2380002899,0.0,-9.99999090909e-09,17.6979219669,-7971.52793788,7984.76593818,-48.6000003665,-4.36854009567,0.0,76.08512,1.0,1.0,1
0,103,1,2022,1.0,48.6000003669,5.84031201271,-17.69791519,0.0,-9.99999090909e-09,6.76684136324e-06,-7969.22942722,7986.92734242,-48.6000003669,-5.84031201271,0.0,76.34301,1.0,1.0,1
0,104,1,2022,1.0,48.6000003222,4.36031253018,-13.2130682733,28.5666345875,-9.99999090909e-09,15.353573071,-7985.39929232,7970.04572602,-48.6000003222,-4.36031253018,0.6492417,55.4978,1.0,1.0,1
0,105,1,2022,1.0,48.6000002987,2.88031303901,-8.72822133035,33.9365441097,-9.99999090909e-09,40.5618958404,-7990.43511416,7965.22679139,-48.6000002987,-2.88031303901,0.771285097,48.53705,1.0,1.0,1
0,106,1,2022,1.0,48.6000002828,1.40031388041,-4.24337539518,34.7960024115,-9.99999090909e-09,71.1145228467,-7993.3213737,7962.76874669,-48.6000002828,-1.40031388041,0.79081824,44.74779,1.0,1.0,1
0,107,1,2022,1.0,48.6000002557,1.40000054566,-4.24242589593,33.7148396387,-9.99999090909e-09,100.586936579,-7992.7978658,7963.32545206,-48.6000002557,-1.40000054566,0.766246359,39.48103,1.0,1.0,1
0,108,1,2022,1.0,48.6000002556,1.40000053874,-4.24242587497,24.4708178599,-9.99999090909e-09,120.815328554,-7988.19627512,7967.96788314,-48.6000002556,-1.40000053874,0.556154957,39.45606,1.0,1.0,1
0,109,1,2022,1.0,48.6000002582,1.48000225646,-4.4848553226,32.6634340675,-9.99999090909e-09,148.993907289,-7992.78735654,7964.6087778,-48.6000002582,-1.48000225646,0.742350778,39.90647,1.0,1.0,1
0,110,1,2022,1.0,48.6000002803,2.9600017097,-8.96970215061,33.6192272908,-9.99999090909e-09,173.64343242,-7989.99308204,7965.34355691,-48.6000002803,-2.9600017097,0.764073351,44.20324,1.0,1.0,1
