RAVEN_sample_ID,Time,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__cspturbine__production__electricityBoost,Dispatch__cspturbine__production__heat,Dispatch__solar__production__heat,Dispatch__H_Import__production__heat,Dispatch__TES__level__heat,Dispatch__TES__charge__heat,Dispatch__TES__discharge__heat,Dispatch__grid__production__electricity,Dispatch__gridBoost__production__electricityBoost,Cap_DNI,Price,PointProbability,prefix,ProbabilityWeight
0,0,1,2022,1.0,48.6000003269,1.40000048505,-4.24242571228,0.0,-9.99999090909e-09,195.757574278,-99997.7984291,100002.040855,-48.6000003269,-1.40000048505,0.0,57.12674,1.0,1,1.0
0,1,1,2022,1.0,48.6000003333,1.40000055071,-4.24242591124,0.0,-9.99999090909e-09,191.515148356,-99997.605444,100001.84787,-48.6000003333,-1.40000055071,0.0,59.55021,1.0,1,1.0
0,2,1,2022,1.0,48.6000003253,1.40000046438,-4.24242564964,0.0,-9.99999090909e-09,187.272722697,-99997.7992183,100002.041644,-48.6000003253,-1.40000046438,0.0,56.5536,1.0,1,1.0
0,3,1,2022,1.0,48.6000003275,1.40000048514,-4.24242571254,0.0,-9.99999090909e-09,183.030296974,-99997.6223659,100001.864792,-48.6000003275,-1.40000048514,0.0,57.37142,1.0,1,1.0
0,4,1,2022,1.0,48.6000003328,1.40000053808,-4.24242587298,0.0,-9.99999090909e-09,178.787871091,-99997.6620156,100001.904441,-48.6000003328,-1.40000053808,0.0,59.34718,1.0,1,1.0
0,5,1,2022,1.0,48.6000003622,2.87502305731,-8.71219108277,0.0,-9.99999090909e-09,170.075679999,-99995.4492896,100004.161481,-48.6000003622,-2.87502305731,0.0,73.45707,1.0,1,1.0
0,6,1,2022,1.0,48.6000003732,4.35425277793,-13.1947053877,0.0,-9.99999090909e-09,156.880974601,-99993.0623435,100006.257049,-48.6000003732,-4.35425277793,0.0,80.58362,1.0,1,1.0
0,7,1,2022,1.0,48.6000003622,2.87459623921,-8.71089769459,8.4702576192,-9.99999090909e-09,156.640334515,-99999.8770815,100000.117722,-48.6000003622,-2.87459623921,0.28234193,73.41756,1.0,1,1.0
0,8,1,2022,1.0,48.6000003092,1.40000035226,-4.24242530987,21.4410491421,-9.99999090909e-09,173.838958338,-100008.399777,99991.2011532,-48.6000003092,-1.40000035226,0.714701643,51.4256,1.0,1,1.0
0,9,1,2022,1.0,48.6000002453,1.40000022234,-4.24242491617,24.7946133066,-9.99999090909e-09,194.391146718,-99917.540103,99896.9879146,-48.6000002453,-1.40000022234,0.826487114,37.7701,1.0,1,1.0
0,10,1,2022,1.0,48.6000002189,1.40000020036,-4.24242484957,25.0297278999,-9.99999090909e-09,215.178449758,-100009.984567,99989.1972638,-48.6000002189,-1.40000020036,0.834324267,34.03336,1.0,1,1.0
0,11,1,2022,1.0,48.6000001394,1.40000016635,-4.24242474652,24.148845152,-9.99999090909e-09,235.084870154,-100009.569171,99989.6627507,-48.6000001394,-1.40000016635,0.804961509,26.22687,1.0,1,1.0
0,12,1,2022,1.0,48.6000001298,1.40000016317,-4.24242473688,23.2052346235,-9.99999090909e-09,254.047680031,-100009.12844,99990.1656302,-48.6000001298,-1.40000016317,0.773507825,25.52176,1.0,1,1.0
0,13,1,2022,1.0,48.6000001566,1.40000016989,-4.24242475725,24.0494540729,-9.99999090909e-09,273.854709336,-100009.441795,99989.634766,-48.6000001566,-1.40000016989,0.801648473,27.5976,1.0,1,1.0
0,14,1,2022,1.0,48.6000001895,1.4000001814,-4.24242479212,24.8885833922,-9.99999090909e-09,294.500867926,-100009.758721,99989.1125625,-48.6000001895,-1.4000001814,0.82961945,30.66576,1.0,1,1.0
0,15,1,2022,1.0,48.600000314,2.87941921688,-8.72551277842,23.341306288,-9.99999090909e-09,309.116661426,-100006.985268,99992.3694747,-48.600000314,-2.87941921688,0.778043547,52.84729,1.0,1,1.0
0,16,1,2022,1.0,48.600000372,4.35941886629,-13.2103602009,17.4778800596,-9.99999090909e-09,313.384181275,-100002.096454,99997.8289342,-48.600000372,-4.35941886629,0.582596008,79.75756,1.0,1,1.0
0,17,1,2022,1.0,48.6000003838,5.83941848346,-17.6952075256,0.0,-9.99999090909e-09,295.688973739,-99990.8035565,100008.498764,-48.6000003838,-5.83941848346,0.0,88.99185,1.0,1,1.0
0,18,1,2022,1.0,48.6000003838,7.31941771014,-22.1800536671,0.0,-9.99999090909e-09,273.508920062,-99988.3900126,100010.570066,-48.6000003838,-7.31941771014,0.0,88.99063,1.0,1,1.0
0,19,1,2022,1.0,48.6000003796,7.39999906308,-22.4242395851,0.0,-9.99999090909e-09,251.084680467,-99988.264121,100010.688361,-48.6000003796,-7.39999906308,0.0,85.43244,1.0,1,1.0
0,20,1,2022,1.0,48.6000003728,5.92140345883,-17.9436468449,0.0,-9.99999090909e-09,233.141033612,-99990.6899802,100008.633627,-48.6000003728,-5.92140345883,0.0,80.30144,1.0,1,1.0
0,21,1,2022,1.0,48.6000003682,4.44142560053,-13.4588654561,0.0,-9.99999090909e-09,219.682168146,-99993.0704205,100006.529286,-48.6000003682,-4.44142560053,0.0,77.15872,1.0,1,1.0
0,22,1,2022,1.0,48.600000363,2.9614277047,-8.97402334757,0.0,-9.99999090909e-09,210.708144788,-99995.4146345,100004.388658,-48.600000363,-2.9614277047,0.0,73.88486,1.0,1,1.0
0,23,1,2022,1.0,48.6000003442,1.48142907815,-4.48917902471,0.0,-9.99999090909e-09,206.218965753,-99997.7238593,100002.213038,-48.6000003442,-1.48142907815,0.0,64.09682,1.0,1,1.0
0,24,1,2022,1.0,48.600000344,1.40000114193,-4.24242770281,0.0,-9.99999090909e-09,201.976538041,-99997.8451622,100002.08759,-48.600000344,-1.40000114193,0.0,64.01535,1.0,1,1.0
0,25,1,2022,1.0,48.6000003386,1.40000091079,-4.24242700239,0.0,-9.99999090909e-09,197.734111028,-99997.8452507,100002.087678,-48.6000003386,-1.40000091079,0.0,61.65566,1.0,1,1.0
0,26,1,2022,1.0,48.6000003377,1.40000088826,-4.24242693411,0.0,-9.99999090909e-09,193.491684084,-99997.8454235,100002.08785,-48.6000003377,-1.40000088826,0.0,61.31678,1.0,1,1.0
0,27,1,2022,1.0,48.6000003368,1.40000083381,-4.24242676913,0.0,-9.99999090909e-09,189.249257305,-99997.8456271,100002.088054,-48.6000003368,-1.40000083381,0.0,60.94829,1.0,1,1.0
0,28,1,2022,1.0,48.6000003416,1.40000102709,-4.24242735482,0.0,-9.99999090909e-09,185.00682994,-99997.8460112,100002.088439,-48.6000003416,-1.40000102709,0.0,62.95105,1.0,1,1.0
0,29,1,2022,1.0,48.6000003588,1.40302474762,-4.25159014431,0.0,-9.99999090909e-09,180.755239786,-99997.8429437,100002.094534,-48.6000003588,-1.40302474762,0.0,71.46624,1.0,1,1.0
0,30,1,2022,1.0,48.6000003624,1.40669977095,-4.26272657864,0.0,-9.99999090909e-09,176.492513197,-99997.8412091,100002.103936,-48.6000003624,-1.40669977095,0.0,73.52977,1.0,1,1.0
0,31,1,2022,1.0,48.6000003544,1.40130368109,-4.24637479119,0.0,-9.99999090909e-09,172.246138396,-99997.8455619,100002.091937,-48.6000003544,-1.40130368109,0.0,69.10411,1.0,1,1.0
0,32,1,2022,1.0,48.600000306,1.40000041104,-4.242425488,21.1368501371,-9.99999090909e-09,189.140563035,-100008.134441,99991.2400162,-48.600000306,-1.40000041104,0.704561677,50.51637,1.0,1,1.0
0,33,1,2022,1.0,48.6000002453,1.40000025101,-4.24242500306,24.5946817637,-9.99999090909e-09,209.492819786,-100009.721953,99989.3696962,-48.6000002453,-1.40000025101,0.81982273,37.76998,1.0,1,1.0
0,34,1,2022,1.0,48.6000001918,1.40000020474,-4.24242486286,24.9318316991,-9.99999090909e-09,230.182226612,-100009.86793,99989.1785228,-48.6000001918,-1.40000020474,0.831061061,30.89922,1.0,1,1.0
0,35,1,2022,1.0,48.6000001394,1.40000018102,-4.24242479097,24.022041252,-9.99999090909e-09,249.961843063,-100009.447461,99989.6678445,-48.6000001394,-1.40000018102,0.800734713,26.22508,1.0,1,1.0
0,36,1,2022,1.0,48.6000001175,1.40000017324,-4.24242476739,23.0576788244,-9.99999090909e-09,268.77709711,-100009.001575,99990.1863209,-48.6000001175,-1.40000017324,0.768589299,24.67197,1.0,1,1.0
0,37,1,2022,1.0,48.6000001279,1.40000017452,-4.24242477126,23.4632060804,-9.99999090909e-09,287.997878409,-100009.127284,99989.9065023,-48.6000001279,-1.40000017452,0.782106874,25.38616,1.0,1,1.0
0,38,1,2022,1.0,48.6000001772,1.40000019008,-4.24242481844,24.1857306496,-9.99999090909e-09,307.94118423,-100009.403478,99989.460172,-48.6000001772,-1.40000019008,0.806191026,29.43688,1.0,1,1.0
0,39,1,2022,1.0,48.6000003073,1.55044005327,-4.69830319174,22.9768110096,-9.99999090909e-09,326.219692038,-100008.688216,99990.4097084,-48.6000003073,-1.55044005327,0.765893705,50.86402,1.0,1,1.0
0,40,1,2022,1.0,48.6000003635,3.03043968344,-9.18315055587,17.1475420929,-9.99999090909e-09,334.184083565,-100003.894833,99995.9304418,-48.6000003635,-3.03043968344,0.571584743,74.19474,1.0,1,1.0
0,41,1,2022,1.0,48.6000003834,4.51043932341,-13.6679979497,0.0,-9.99999090909e-09,320.516085605,-99992.923581,100006.591579,-48.6000003834,-4.51043932341,0.0,88.59984,1.0,1,1.0
0,42,1,2022,1.0,48.6000003803,5.99043849149,-18.1528439136,0.0,-9.99999090909e-09,302.363241682,-99990.5335498,100008.686394,-48.6000003803,-5.99043849149,0.0,85.9904,1.0,1,1.0
0,43,1,2022,1.0,48.6000003786,7.3876219073,-22.3867330524,0.0,-9.99999090909e-09,279.976508619,-99988.2947206,100010.681454,-48.6000003786,-7.3876219073,0.0,84.67528,1.0,1,1.0
0,44,1,2022,1.0,48.6000003737,5.90762291731,-17.9018876282,0.0,-9.99999090909e-09,262.074620981,-99990.7111909,100008.613078,-48.6000003737,-5.90762291731,0.0,80.94031,1.0,1,1.0
0,45,1,2022,1.0,48.6000003638,4.42762353662,-13.4170410201,0.0,-9.99999090909e-09,248.657579951,-99993.0949888,100006.51203,-48.6000003638,-4.42762353662,0.0,74.39512,1.0,1,1.0
0,46,1,2022,1.0,48.6000003543,2.94762422319,-8.93219461572,0.0,-9.99999090909e-09,239.725385325,-99995.4378499,100004.370045,-48.6000003543,-2.94762422319,0.0,69.03863,1.0,1,1.0
0,47,1,2022,1.0,48.6000003493,1.46762516833,-4.44734899495,0.0,-9.99999090909e-09,235.27803632,-99997.7465401,100002.193889,-48.6000003493,-1.46762516833,0.0,66.49562,1.0,1,1.0
0,48,1,2022,1.0,48.6000003459,1.40000086788,-4.24242687236,0.0,-9.99999090909e-09,231.035609438,-99997.8491868,100002.091614,-48.6000003459,-1.40000086788,0.0,64.8736,1.0,1,1.0
0,49,1,2022,1.0,48.6000003443,1.4000008321,-4.24242676395,0.0,-9.99999090909e-09,226.793182664,-99997.8492465,100002.091673,-48.6000003443,-1.4000008321,0.0,64.17055,1.0,1,1.0
0,50,1,2022,1.0,48.6000003435,1.40000077006,-4.24242657594,0.0,-9.99999090909e-09,222.550756078,-99997.8494269,100002.091853,-48.6000003435,-1.40000077006,0.0,63.81596,1.0,1,1.0
0,51,1,2022,1.0,48.6000003423,2.87716096917,-8.71866960354,0.0,-9.99999090909e-09,213.832086465,-99995.5392825,100004.257952,-48.6000003423,-2.87716096917,0.0,63.26414,1.0,1,1.0
0,52,1,2022,1.0,48.6000003468,4.3571602742,-13.2035159824,0.0,-9.99999090909e-09,200.628570472,-99993.1942339,100006.39775,-48.6000003468,-4.3571602742,0.0,65.29651,1.0,1,1.0
0,53,1,2022,1.0,48.6000003662,5.8371599059,-17.6883633512,0.0,-9.99999090909e-09,182.940207111,-99990.8170352,100008.505399,-48.6000003662,-5.8371599059,0.0,75.91069,1.0,1,1.0
0,54,1,2022,1.0,48.6000003955,7.31715954374,-22.1732107386,0.0,-9.99999090909e-09,160.766996362,-99988.4068892,100010.5801,-48.6000003955,-7.31715954374,0.0,100.42028,1.0,1,1.0
0,55,1,2022,1.0,48.6000003915,5.83899493361,-17.6939240412,0.0,-9.99999090909e-09,143.073072311,-99990.8273767,100008.521301,-48.6000003915,-5.83899493361,0.0,96.24013,1.0,1,1.0
0,56,1,2022,1.0,48.6000003589,4.3589953639,-13.2090768603,4.70600194389,-9.99999090909e-09,134.569997385,-99995.669613,100004.172688,-48.6000003589,-4.3589953639,0.156866742,71.53217,1.0,1,1.0
0,57,1,2022,1.0,48.6000003334,2.87899591116,-8.72423003381,17.3806714406,-9.99999090909e-09,143.226438782,-100004.197548,99995.5411063,-48.6000003334,-2.87899591116,0.579355721,59.58517,1.0,1,1.0
0,58,1,2022,1.0,48.6000003129,1.40000037438,-4.2424253769,25.3114867003,-9.99999090909e-09,164.295500095,-100009.53121,99988.4621485,-48.6000003129,-1.40000037438,0.843716227,52.50901,1.0,1,1.0
0,59,1,2022,1.0,48.6000003048,1.40000033852,-4.24242526825,24.360953881,-9.99999090909e-09,184.414028698,-100009.409342,99989.2908135,-48.6000003048,-1.40000033852,0.8120318,50.18051,1.0,1,1.0
0,60,1,2022,1.0,48.6000003012,1.40000032491,-4.24242522701,23.4019098517,-9.99999090909e-09,203.573513312,-100008.992048,99989.8325639,-48.6000003012,-1.40000032491,0.780063666,49.1969,1.0,1,1.0
0,61,1,2022,1.0,48.6000002969,1.4000004351,-4.2424255609,5.44849661244,-9.99999090909e-09,204.779584354,-100000.602579,99999.3965083,-48.6000002969,-1.4000004351,0.181616564,48.0725,1.0,1,1.0
0,62,1,2022,1.0,48.6000003044,2.87999864452,-8.72726861976,7.62786439464,-9.99999090909e-09,203.680180119,-99999.4478553,100000.54726,-48.6000003044,-2.87999864452,0.254262156,50.0595,1.0,1,1.0
0,63,1,2022,1.0,48.6000003307,4.35999838821,-13.2121163279,0.61407408833,-9.99999090909e-09,191.082137869,-99993.5317733,100006.129816,-48.6000003307,-4.35999838821,0.020469148,58.54354,1.0,1,1.0
0,64,1,2022,1.0,48.6000003818,5.83999822584,-17.6969643207,0.0600610880067,-9.99999090909e-09,173.445234627,-99990.8651236,100008.502027,-48.6000003818,-5.83999822584,0.002002048,87.2693,1.0,1,1.0
0,65,1,2022,1.0,48.6000004078,7.31999801476,-22.181812166,0.0,-9.99999090909e-09,151.263422451,-99988.4295918,100010.611404,-48.6000004078,-7.31999801476,0.0,116.32134,1.0,1,1.0
0,66,1,2022,1.0,48.6000003988,7.39999975486,-22.4242416814,0.0,-9.99999090909e-09,128.839180759,-99988.3000927,100010.724334,-48.6000003988,-7.39999975486,0.0,104.23151,1.0,1,1.0
0,67,1,2022,1.0,48.6000003903,7.39999960629,-22.4242412312,0.0,-9.99999090909e-09,106.414939518,-99988.2988376,100010.723079,-48.6000003903,-7.39999960629,0.0,94.99916,1.0,1,1.0
0,68,1,2022,1.0,48.6000003805,7.27919887398,-22.058178406,0.0,-9.99999090909e-09,84.3567611021,-99988.5467958,100010.604974,-48.6000003805,-7.27919887398,0.0,86.17352,1.0,1,1.0
0,69,1,2022,1.0,48.6000003658,5.79919971159,-17.5733324594,0.0,-9.99999090909e-09,66.7834286327,-99990.9411717,100008.514504,-48.6000003658,-5.79919971159,0.0,75.63568,1.0,1,1.0
0,70,1,2022,1.0,48.6000003611,4.31920051286,-13.0884864026,0.0,-9.99999090909e-09,53.6949422201,-99993.2872139,100006.3757,-48.6000003611,-4.31920051286,0.0,72.81057,1.0,1,1.0
0,71,1,2022,1.0,48.6000003471,2.83920152021,-8.60364097033,0.0,-9.99999090909e-09,45.0913012398,-99995.6307111,100004.234352,-48.6000003471,-2.83920152021,0.0,65.46867,1.0,1,1.0
0,72,1,2022,1.0,48.6000003148,1.40000042105,-4.24242551832,0.0,-9.99999090909e-09,40.8488757115,-99997.8496283,100002.092054,-48.6000003148,-1.40000042105,0.0,53.09766,1.0,1,1.0
0,73,1,2022,1.0,48.6000003074,1.40000038642,-4.24242541341,0.0,-9.99999090909e-09,36.6064502881,-99997.8494624,100002.091888,-48.6000003074,-1.40000038642,0.0,50.89428,1.0,1,1.0
0,74,1,2022,1.0,48.6000003056,1.40000038472,-4.24242540825,0.0,-9.99999090909e-09,32.3640248698,-99997.8493442,100002.09177,-48.6000003056,-1.40000038472,0.0,50.39583,1.0,1,1.0
0,75,1,2022,1.0,48.6000003039,1.4000003837,-4.24242540515,0.0,-9.99999090909e-09,28.1215994547,-99997.8491902,100002.091616,-48.6000003039,-1.4000003837,0.0,49.9353,1.0,1,1.0
0,76,1,2022,1.0,48.6000003067,1.40000040087,-4.24242545717,0.0,-9.99999090909e-09,23.8791739875,-99987.8902056,99992.1326311,-48.6000003067,-1.40000040087,0.0,50.71179,1.0,1,1.0
0,77,1,2022,1.0,48.6000003309,1.40004856398,-4.242571406,0.0,-9.99999090909e-09,19.6366025715,-99995.2307996,99999.473371,-48.6000003309,-1.40004856398,0.0,58.61749,1.0,1,1.0
