RAVEN_sample_ID,Time,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__cspturbine__production__electricityBoost,Dispatch__cspturbine__production__heat,Dispatch__solar__production__heat,Dispatch__H_Import__production__heat,Dispatch__TES__level__heat,Dispatch__TES__charge__heat,Dispatch__TES__discharge__heat,Dispatch__grid__production__electricity,Dispatch__gridBoost__production__electricityBoost,Cap_DNI,Price,PointProbability,prefix,ProbabilityWeight
0,55,1,2022,1.0,48.6000003915,7.33517226764,-22.2277947504,0.0,-9.99999090909e-09,152.669133633,-70343.5292525,70365.7570472,-48.6000003915,-7.33517226764,0.0,96.24013,1.0,1,1.0
0,56,1,2022,1.0,48.6000003589,5.85517255248,-17.7429471287,6.27466932506,-9.99999090909e-09,141.200855819,-70347.0832264,70358.5515042,-48.6000003589,-5.85517255248,0.156866742,71.53217,1.0,1,1.0
0,57,1,2022,1.0,48.6000003334,4.37517279078,-13.258099366,23.1742286544,-9.99999090909e-09,151.116985098,-70355.3648308,70345.4487015,-48.6000003334,-4.37517279078,0.579355721,59.58517,1.0,1,1.0
0,58,1,2022,1.0,48.6000003129,2.89517308422,-8.77325177038,33.7486490005,-9.99999090909e-09,176.092382318,-70370.2982038,70345.3228066,-48.6000003129,-2.89517308422,0.843716227,52.50901,1.0,1,1.0
0,59,1,2022,1.0,48.6000003048,1.41517363982,-4.28840496916,32.4812719082,-9.99999090909e-09,204.285249247,-70372.1742751,70343.9814082,-48.6000003048,-1.41517363982,0.8120318,50.18051,1.0,1,1.0
0,60,1,2022,1.0,48.6000003012,1.4000005215,-4.24242582272,31.2025465357,-9.99999090909e-09,231.24536995,-70370.5874468,70343.6273261,-48.6000003012,-1.4000005215,0.780063666,49.1969,1.0,1,1.0
0,61,1,2022,1.0,48.6000002969,1.48000110434,-4.48485183133,7.26466221669,-9.99999090909e-09,234.025180325,-70351.1495252,70348.3697148,-48.6000002969,-1.48000110434,0.181616564,48.0725,1.0,1,1.0
0,62,1,2022,1.0,48.6000003044,2.96000061841,-8.96969884368,10.1704859261,-9.99999090909e-09,235.225967398,-70350.7328849,70349.5320978,-48.6000003044,-2.96000061841,0.254262156,50.0595,1.0,1,1.0
0,63,1,2022,1.0,48.6000003307,4.44000036878,-13.4545465721,0.818765514726,-9.99999090909e-09,222.59018633,-70346.7348857,70359.3706667,-48.6000003307,-4.44000036878,0.020469148,58.54354,1.0,1,1.0
0,64,1,2022,1.0,48.6000003818,5.92000016802,-17.9393944485,0.0800815150697,-9.99999090909e-09,204.730873387,-70345.1984166,70363.0577296,-48.6000003818,-5.92000016802,0.002002048,87.2693,1.0,1,1.0
0,65,1,2022,1.0,48.6000004078,7.39999975592,-22.4242416846,0.0,-9.99999090909e-09,182.306631692,-70343.8388936,70366.2631353,-48.6000004078,-7.39999975592,0.0,116.32134,1.0,1,1.0
0,66,1,2022,1.0,48.6000003988,7.39999983305,-22.4242419183,0.0,-9.99999090909e-09,159.882389764,-70343.8738231,70366.298065,-48.6000003988,-7.39999983305,0.0,104.23151,1.0,1,1.0
0,67,1,2022,1.0,48.6000003903,7.39999975438,-22.42424168,0.0,-9.99999090909e-09,137.458148074,-70343.8965118,70366.3207535,-48.6000003903,-7.39999975438,0.0,94.99916,1.0,1,1.0
0,68,1,2022,1.0,48.6000003805,7.39999960927,-22.4242412402,0.0,-9.99999090909e-09,115.033906824,-70343.9078203,70366.3320616,-48.6000003805,-7.39999960927,0.0,86.17352,1.0,1,1.0
0,69,1,2022,1.0,48.6000003658,7.31846026071,-22.1771523052,0.0,-9.99999090909e-09,92.8567545086,-70343.9936778,70366.1708301,-48.6000003658,-7.31846026071,0.0,75.63568,1.0,1,1.0
0,70,1,2022,1.0,48.6000003611,5.83846125788,-17.6923068421,0.0,-9.99999090909e-09,75.1644476565,-70345.3695107,70363.0618175,-48.6000003611,-5.83846125788,0.0,72.81057,1.0,1,1.0
0,71,1,2022,1.0,48.6000003471,4.35846184597,-13.2074601393,0.0,-9.99999090909e-09,61.9569875072,-70346.7668497,70359.9743098,-48.6000003471,-4.35846184597,0.0,65.46867,1.0,1,1.0
0,72,1,2022,1.0,48.6000003148,2.87846249163,-8.722613611,0.0,-9.99999090909e-09,53.2343738862,-70348.0979733,70356.8205869,-48.6000003148,-2.87846249163,0.0,53.09766,1.0,1,1.0
0,73,1,2022,1.0,48.6000003074,1.40000055234,-4.24242591618,0.0,-9.99999090909e-09,48.99194796,-70349.3967182,70353.6391442,-48.6000003074,-1.40000055234,0.0,50.89428,1.0,1,1.0
0,74,1,2022,1.0,48.6000003056,1.40000053245,-4.2424258559,0.0,-9.99999090909e-09,44.7495220941,-70349.390353,70353.6327789,-48.6000003056,-1.40000053245,0.0,50.39583,1.0,1,1.0
0,75,1,2022,1.0,48.6000003039,1.40000051521,-4.24242580366,0.0,-9.99999090909e-09,40.5070962805,-70349.366741,70353.6091668,-48.6000003039,-1.40000051521,0.0,49.9353,1.0,1,1.0
0,76,1,2022,1.0,48.6000003067,1.40000081392,-4.24242670885,0.0,-9.99999090909e-09,36.2646695616,-70349.2771421,70353.5195689,-48.6000003067,-1.40000081392,0.0,50.71179,1.0,1,1.0
0,77,1,2022,1.0,48.6000003309,2.8799991767,-8.72727023242,0.0,-9.99999090909e-09,27.5373993192,-70347.6529113,70356.3801815,-48.6000003309,-2.8799991767,0.0,58.61749,1.0,1,1.0
0,78,1,2022,1.0,48.6000003745,4.35999854957,-13.2121168169,0.0,-9.99999090909e-09,14.3252824923,-70345.5368977,70358.7490145,-48.6000003745,-4.35999854957,0.0,81.49948,1.0,1,1.0
0,79,1,2022,1.0,48.6000003688,4.35977106951,-13.2114274834,0.0,-9.99999090909e-09,1.11385499894,-70344.8610911,70358.0725186,-48.6000003688,-4.35977106951,0.0,77.56713,1.0,1,1.0
0,80,1,2022,1.0,48.6000003285,2.87977196873,-8.72658172342,25.8400007301,-9.99999090909e-09,18.2272739956,-70362.8750674,70345.7616484,-48.6000003285,-2.87977196873,0.646000022,57.70217,1.0,1,1.0
0,81,1,2022,1.0,48.6000002999,1.40000047997,-4.24242569689,31.0073995009,-9.99999090909e-09,44.9922477896,-70375.7482626,70348.9832888,-48.6000002999,-1.40000047997,0.77518499,48.85706,1.0,1,1.0
0,82,1,2022,1.0,48.6000002763,1.40000036698,-4.24242535448,31.9714777899,-9.99999090909e-09,72.721300215,-70378.1351673,70350.4061149,-48.6000002763,-1.40000036698,0.799286947,43.35258,1.0,1,1.0
0,83,1,2022,1.0,48.6000002481,1.4000003006,-4.24242515334,30.9134086186,-9.99999090909e-09,99.3922836703,-70376.2422848,70349.5713014,-48.6000002481,-1.4000003006,0.772835218,38.2116,1.0,1,1.0
0,84,1,2022,1.0,48.6000002463,1.40000029871,-4.24242514759,11.8634460675,-9.99999090909e-09,107.01330458,-70352.7986845,70345.1776636,-48.6000002463,-1.40000029871,0.296586159,37.93029,1.0,1,1.0
0,85,1,2022,1.0,48.6000002515,1.40000030923,-4.2424251795,29.6639061248,-9.99999090909e-09,132.434785516,-70373.1764477,70347.7549668,-48.6000002515,-1.40000030923,0.741597656,38.76708,1.0,1,1.0
0,86,1,2022,1.0,48.6000002687,2.87792849933,-8.72099545252,30.4141681317,-9.99999090909e-09,154.127958185,-70370.6826203,70348.9894476,-48.6000002687,-2.87792849933,0.760354206,41.82833,1.0,1,1.0
0,87,1,2022,1.0,48.6000003234,4.35792814992,-13.2058428785,28.513216512,-9.99999090909e-09,169.435331808,-70364.2768572,70348.9694836,-48.6000003234,-4.35792814992,0.712830416,55.8933,1.0,1,1.0
0,88,1,2022,1.0,48.600000369,5.83792791042,-17.6906906376,20.2206859885,-9.99999090909e-09,171.965327149,-70351.8640125,70349.3340171,-48.600000369,-5.83792791042,0.505517155,77.68239,1.0,1,1.0
0,89,1,2022,1.0,48.6000003862,7.31792755637,-22.1755380496,0.0,-9.99999090909e-09,149.789789089,-70340.965118,70363.140656,-48.6000003862,-7.31792755637,0.0,91.12842,1.0,1,1.0
0,90,1,2022,1.0,48.6000003795,7.39999959448,-22.4242411954,0.0,-9.99999090909e-09,127.365547884,-70340.9564851,70363.3807263,-48.6000003795,-7.39999959448,0.0,85.34998,1.0,1,1.0
0,91,1,2022,1.0,48.6000003709,7.39999935741,-22.424240477,0.0,-9.99999090909e-09,104.941307397,-70340.7606531,70363.1848936,-48.6000003709,-7.39999935741,0.0,78.98459,1.0,1,1.0
0,92,1,2022,1.0,48.6000003683,6.96335002155,-21.1010606714,0.0,-9.99999090909e-09,83.8402467156,-70341.4755153,70362.576576,-48.6000003683,-6.96335002155,0.0,77.23574,1.0,1,1.0
0,93,1,2022,1.0,48.600000354,5.48335082885,-16.6162146329,0.0,-9.99999090909e-09,67.2240320728,-70343.7970091,70360.4132238,-48.600000354,-5.48335082885,0.0,68.84877,1.0,1,1.0
0,94,1,2022,1.0,48.6000003354,4.00335147229,-12.1313680979,0.0,-9.99999090909e-09,55.0926639649,-70345.7241419,70357.85551,-48.6000003354,-4.00335147229,0.0,60.37552,1.0,1,1.0
0,95,1,2022,1.0,48.6000003287,2.52335257123,-7.64652294311,0.0,-9.99999090909e-09,47.4461410118,-70347.5832043,70355.2297273,-48.6000003287,-2.52335257123,0.0,57.79799,1.0,1,1.0
0,96,1,2022,1.0,48.6000003081,1.40000059859,-4.24242605633,0.0,-9.99999090909e-09,43.2037149455,-70348.5737873,70352.8162134,-48.6000003081,-1.40000059859,0.0,51.09624,1.0,1,1.0
0,97,1,2022,1.0,48.6000002991,1.40000051291,-4.24242579671,0.0,-9.99999090909e-09,38.9612891388,-70348.924634,70353.1670598,-48.6000002991,-1.40000051291,0.0,48.63166,1.0,1,1.0
0,98,1,2022,1.0,48.6000002952,1.40000048609,-4.24242571541,0.0,-9.99999090909e-09,34.7188634134,-70348.9357529,70353.1781786,-48.6000002952,-1.40000048609,0.0,47.657,1.0,1,1.0
0,99,1,2022,1.0,48.6000002927,1.40000047055,-4.24242566833,0.0,-9.99999090909e-09,30.476437735,-70348.9339286,70353.1763543,-48.6000002927,-1.40000047055,0.0,47.025,1.0,1,1.0
0,100,1,2022,1.0,48.6000002945,1.40000048335,-4.24242570713,0.0,-9.99999090909e-09,26.2340120179,-70348.8794311,70353.1218568,-48.6000002945,-1.40000048335,0.0,47.47207,1.0,1,1.0
0,101,1,2022,1.0,48.6000003209,1.40896338635,-4.26958601924,0.0,-9.99999090909e-09,21.9644259887,-70348.794012,70353.063598,-48.6000003209,-1.40896338635,0.0,55.04952,1.0,1,1.0
0,102,1,2022,1.0,48.6000003665,2.88896253705,-8.75443193046,0.0,-9.99999090909e-09,13.2099940482,-70346.8223471,70355.5767791,-48.6000003665,-2.88896253705,0.0,76.08512,1.0,1,1.0
0,103,1,2022,1.0,48.6000003669,4.35893810199,-13.2089033394,0.0,-9.99999090909e-09,0.00109069885472,-70344.7182862,70357.9271896,-48.6000003669,-4.35893810199,0.0,76.34301,1.0,1,1.0
