1000000.0,-0.4749999940395355,-0.3253840506076813,0.01974182203412056,0.47999998927116394,0.4869253933429718,0.5075820684432983,0.5075820684432983,0.0,0.1719791740179062,0.0
1003600.0,-0.13500000536441803,-0.17629563808441162,0.013641357421875,0.4803808629512787,0.4869253933429718,0.5075820684432983,0.4820401668548584,0.0,0.1719791740179062,0.0
1007200.0,-0.03500000014901161,-0.23030228912830353,0.004559325985610485,0.4800894260406494,0.5075820684432983,0.4820401668548584,0.4890109598636627,0.0,0.1719791740179062,0.0
1010800.0,0.06499999761581421,-0.2763529419898987,-0.0058441162109375,0.4800885021686554,0.4820401668548584,0.4890109598636627,0.5058515071868896,0.0,0.1719791740179062,0.0
1014400.0,0.06499999761581421,-0.28411865234375,-0.01776428148150444,0.4799875020980835,0.4890109598636627,0.5058515071868896,0.6261186003684998,0.0,0.1719791740179062,0.0
1018000.0,0.06499999761581421,-0.2903118133544922,-0.02982482872903347,0.4799932837486267,0.5058515071868896,0.6261186003684998,0.6868624091148376,0.0,0.1719791740179062,0.0
1021600.0,0.06499999761581421,-0.29336169362068176,-0.041778564453125,0.4799960255622864,0.6261186003684998,0.6868624091148376,0.6257818341255188,0.0,0.1719791740179062,0.0
1025200.0,0.06499999761581421,-0.29479286074638367,-0.05354614183306694,0.4799972474575043,0.6868624091148376,0.6257818341255188,0.43833115696907043,0.0,0.1719791740179062,0.0
1028800.0,0.06499999761581421,-0.2954665720462799,-0.0651092529296875,0.4799978733062744,0.6257818341255188,0.43833115696907043,0.3219371736049652,0.14399999380111694,0.1719791740179062,0.0
1032400.0,0.06499999761581421,-0.29578155279159546,-0.0645599365234375,0.4799981713294983,0.43833115696907043,0.3219371736049652,0.29008668661117554,0.37400001287460327,0.16597916185855865,0.0
1036000.0,0.06499999761581421,-0.29592588543891907,-0.05052795261144638,0.4799981713294983,0.3219371736049652,0.29008668661117554,0.2235473096370697,0.4494999945163727,0.16574999690055847,0.0
1039600.0,0.06499999761581421,-0.29598724842071533,-0.030670166015625,0.4799981713294983,0.29008668661117554,0.2235473096370697,0.21753723919391632,0.4794999957084656,0.16558332741260529,0.0
1043200.0,0.06499999761581421,-0.2960071861743927,-0.012280273251235485,0.4799981713294983,0.2235473096370697,0.21753723919391632,0.23523086309432983,0.4959999918937683,0.1654791682958603,0.0
1046800.0,0.06499999761581421,-0.29600510001182556,0.0036102295853197575,0.4799981713294983,0.21753723919391632,0.23523086309432983,0.2613826394081116,0.49950000643730164,0.1653333306312561,0.0
1050400.0,0.06499999761581421,-0.2959901690483093,0.02136535570025444,0.4799981713294983,0.23523086309432983,0.2613826394081116,0.4504490792751312,0.49950000643730164,0.16516666114330292,0.0
1054000.0,0.06499999761581421,-0.29596665501594543,0.04060058668255806,0.4799981713294983,0.2613826394081116,0.4504490792751312,0.6798214316368103,0.476500004529953,0.16464583575725555,0.0
1057600.0,0.06499999761581421,-0.2959369719028473,0.05635375902056694,0.4799981713294983,0.4504490792751312,0.6798214316368103,0.7585307955741882,0.4180000126361847,0.164083331823349,0.0
